6	NUM	6
.	PUNCT	.
sonna	VERB	sonner
air	NOUN	air
à	ADP	à
mille	NUM	mille
questions	NOUN	question
me	PRON	me
de	ADP	de
écoutant	VERB	écouter
endroit	NOUN	endroit
porte	NOUN	porte
de	ADP	de
moi	PRON	moi
L'	DET	le
son	DET	son
s'	PRON	se
,	PUNCT	,
du	ADP	de
sa	DET	son
à	ADP	à
et	CCONJ	et
voix	NOUN	voix
grave	ADJ	grave
face	NOUN	face
Bencolin	PROPN	Bencolin
,	PUNCT	,
inspirait	VERB	inspirer
,	PUNCT	,
yeux	NOUN	oeil
abord	NOUN	abord
sans	ADP	sans
possible	ADJ	possible
.	PUNCT	.
il	PRON	il
l'	DET	le
—	PRON	—
une	DET	un
instinct	NOUN	instinct
un	DET	un
accueil	NOUN	accueil
quelle	DET	quel
à	ADP	à
.	PUNCT	.
ses	DET	son
qu'	SCONJ	que
aussi	ADV	aussi
mi-closes	ADJ	mi-close
de	ADP	de
sentait	VERB	sentir
confidence	NOUN	confidence
d'	ADP	de
et	CCONJ	et
on	PRON	on
respect	NOUN	respect
,	PUNCT	,
ses	DET	son
paupières	NOUN	paupière
faire	VERB	faire
essuyer	VERB	essuyer
animés	VERB	animer
D'	ADP	de
sceptique	ADJ	sceptique
n'	ADV	n'
,	PUNCT	,
étaient	AUX	être
était	AUX	être
Sous	ADP	sous
—	DET	—
une	DET	un
importe	VERB	importe
fut	AUX	être
rebuffade	NOUN	rebuffade
ou	CCONJ	ou
lui	PRON	lui
sympathie	NOUN	sympathie
-elle	PRON	lui
lueur	NOUN	lueur
extravagante	ADJ	extravagant
par	ADP	par
fois	NOUN	fois
se	PRON	se
deux	NUM	deux
pointe	NOUN	pointe
,	PUNCT	,
la	DET	le
sourire	ADJ	sourir
et	CCONJ	et
nez	NOUN	nez
barbe	NOUN	barbe
taillée	VERB	tailler
sa	DET	son
comme	ADP	comme
.	PUNCT	.
Ses	DET	son
aquilin	NOUN	aquilin
tandis	ADV	tandis
noirs	ADJ	noir
rides	NOUN	ride
,	PUNCT	,
bouche	NOUN	bouche
médiane	ADJ	médian
et	CCONJ	et
fin	NOUN	fin
cordiale	ADJ	cordial
,	PUNCT	,
séparés	VERB	séparer
cheveux	NOUN	cheveu
descendaient	VERB	descendre
perdait	VERB	perdre
raie	NOUN	raie
Le	DET	le
en	ADP	en
jusqu'	ADP	jusque
était	AUX	être
une	DET	un
et	CCONJ	et
.	PUNCT	.
,	PUNCT	,
dans	ADP	dans
à	ADP	à
un	DET	un
une	DET	un
petite	ADJ	petit
profondes	ADJ	profond
railleuse	ADJ	railleur
faible	ADJ	faible
relevés	VERB	relever
qu'	SCONJ	que
se	PRON	se
cornes	NOUN	corne
,	PUNCT	,
de	ADP	de
;	PUNCT	;
faisait	VERB	faire
des	DET	un
épaules	NOUN	épaule
public	NOUN	public
déconcertante	ADJ	déconcertant
jamais	ADV	jamais
la	DET	le
l'	DET	le
en	ADP	en
touche	NOUN	touche
chaque	DET	chaque
Il	PRON	il
un	DET	un
que	SCONJ	que
gestes	NOUN	geste
.	PUNCT	.
exception	NOUN	exception
en	ADP	en
ajoutaient	VERB	ajouter
personnage	NOUN	personnage
une	DET	un
l'	DET	le
on	PRON	on
fois	NOUN	fois
parlant	VERB	parler
et	CCONJ	et
,	PUNCT	,
vaguement	ADV	vaguement
voix	NOUN	voix
,	PUNCT	,
au	ADP	au
trouvait	VERB	trouver
peu	ADV	peu
mais	CCONJ	mais
d'	ADP	de
il	PRON	il
à	ADP	à
haussement	NOUN	haussement
n'	ADV	n'
élevait	VERB	élever
en	ADP	en
,	PUNCT	,
d'	ADP	de
,	PUNCT	,
occasionnel	NOUN	occasionnel
ami	NOUN	ami
compagnie	NOUN	compagnie
la	DET	le
était	AUX	être
toujours	ADV	toujours
.	PUNCT	.
sa	DET	son
de	ADP	de
lorsqu'	SCONJ	lorsque
gênante	ADJ	gênant
le	PRON	le
connaissais	ADV	connaissais
à	ADP	à
étaient	AUX	être
la	DET	le
car	CCONJ	car
regards	NOUN	regard
les	DET	le
était	AUX	être
Henri	PROPN	Henri
les	DET	le
cette	DET	ce
père	NOUN	père
on	PRON	on
attirer	VERB	attirer
éprouvait	VERB	éprouver
le	DET	le
meilleur	ADJ	meilleur
c'	PRON	ce
,	PUNCT	,
Sûreté	PROPN	Sûreté
mon	DET	mon
sensation	NOUN	sensation
depuis	ADP	depuis
qui	PRON	qui
d'	ADP	de
de	ADP	de
Tel	ADJ	tel
,	PUNCT	,
époque	NOUN	époque
générale	ADJ	général
remplissait	VERB	remplir
de	ADP	de
.	PUNCT	.
Je	PRON	je
Bencolin	PROPN	Bencolin
,	PUNCT	,
directeur	NOUN	directeur
ils	PRON	il
fonctions	NOUN	fonction
dresser	VERB	dresser
deux	PRON	deux
de	ADP	de
garçon	NOUN	garçon
racontait	VERB	raconter
encore	ADV	encore
tous	ADJ	tout
jamais	ADV	jamais
la	DET	le
.	PUNCT	.
.	PUNCT	.
Il	PRON	il
visite	NOUN	visite
.	PUNCT	.
en	ADP	en
de	ADP	de
étais	VERB	être
,	PUNCT	,
histoires	ADJ	histoire
,	PUNCT	,
j'	PRON	je
chaque	DET	chaque
sur	ADP	sur
l'	DET	le
que	SCONJ	que
université	NOUN	université
à	ADP	à
faire	VERB	faire
merveilleuses	NOUN	merveilleux
venait	VERB	venir
m'	PRON	me
cheveux	NOUN	cheveu
Amérique	PROPN	Amérique
me	PRON	me
nous	PRON	nous
Alors	ADV	alors
les	DET	le
petit	ADJ	petit
aussi	ADV	aussi
année	NOUN	année
apporter	VERB	apporter
rendre	VERB	rendre
ne	ADV	ne
des	DET	un
jouets	NOUN	jouet
il	PRON	il
à	ADP	à
manquait	VERB	manquer
tète	NOUN	tète
et	CCONJ	et
ses	DET	son
je	PRON	je
et	CCONJ	et
que	SCONJ	que
avec	ADP	avec
sa	DET	son
Mais	CCONJ	mais
brillaient	NOUN	brillaient
dangers	NOUN	danger
nature	NOUN	nature
de	ADP	de
Paris	PROPN	Paris
la	DET	le
ses	DET	son
compris	VERB	comprendre
lumières	NOUN	lumière
et	CCONJ	et
Entre	ADP	entre
ses	DET	son
lorsque	SCONJ	lorsque
activités	NOUN	activité
capitale	NOUN	capitale
ses	DET	son
ai	AUX	avoir
ses	DET	son
vraiment	ADV	vraiment
ombres	NOUN	ombre
,	PUNCT	,
et	CCONJ	et
suis	AUX	être
tournoyaient	VERB	tournoyer
et	CCONJ	et
la	DET	le
—	VERB	—
venu	VERB	venir
de	ADP	de
effluves	NOUN	effluve
position	NOUN	position
ses	DET	son
.	PUNCT	.
les	DET	le
habiter	VERB	habiter
mains	NOUN	main
mille	NUM	mille
facettes	NOUN	facette
je	PRON	je
n'	ADV	n'
,	PUNCT	,
,	PUNCT	,
ses	DET	son
allait	VERB	aller
et	CCONJ	et
verre	NOUN	verre
au	ADP	au
sourire	ADJ	sourir
carnaval	NOUN	carnaval
salons	NOUN	salon
un	DET	un
enfermé	VERB	enfermer
et	CCONJ	et
barbiche	NOUN	barbiche
et	CCONJ	et
serein	ADJ	serein
son	DET	son
ses	DET	son
étaient	AUX	être
véritable	ADJ	véritable
un	DET	un
partout	ADV	partout
milieu	NOUN	milieu
,	PUNCT	,
,	PUNCT	,
,	PUNCT	,
théâtres	NOUN	théâtre
bordels	NOUN	bordel
,	PUNCT	,
où	PRON	où
il	PRON	il
connus	VERB	connaître
il	PRON	il
de	ADP	de
Souvent	ADV	souvent
couvents	NOUN	couvent
son	DET	son
évoluait	VERB	évoluer
ses	DET	son
.	PUNCT	.
babylonien	ADJ	babylonien
impénétrable	ADJ	impénétrable
comme	ADP	comme
vin	NOUN	vin
,	PUNCT	,
méditant	VERB	méditer
.	PUNCT	.
Sa	DET	son
duquel	PRON	duquel
ses	DET	son
devant	ADP	devant
dans	ADP	dans
homme	NOUN	homme
portée	NOUN	portée
,	PUNCT	,
devant	ADP	devant
son	DET	son
mots	NOUN	mot
il	PRON	il
bureau	NOUN	bureau
arrêtait	VERB	arrêter
et	CCONJ	et
carte	NOUN	carte
lâchait	VERB	lâcher
alors	ADV	alors
sombres	NOUN	sombre
à	ADP	à
sur	ADP	sur
l'	DET	le
,	PUNCT	,
les	DET	le
téléphonique	ADJ	téléphonique
index	NOUN	index
capitale	NOUN	capitale
,	PUNCT	,
main	NOUN	main
yeux	NOUN	oeil
la	DET	le
rivés	VERB	river
placé	VERB	placer
à	ADP	à
appareil	NOUN	appareil
travers	NOUN	travers
une	DET	un
sa	DET	son
une	DET	un
quelques	DET	quelque
les	DET	le
de	ADP	de
de	ADP	de
promenait	VERB	promener
dans	ADP	dans
remontait	VERB	remonter
maison	NOUN	maison
squares	ADJ	square
,	PUNCT	,
.	PUNCT	.
Il	PRON	il
à	ADP	à
les	DET	le
s'	PRON	se
,	PUNCT	,
rues	NOUN	rue
,	PUNCT	,
instant	NOUN	instant
1927	NUM	1927
ne	ADV	ne
lançâmes	ADJ	lançâme
,	PUNCT	,
l'	DET	le
avril	NOUN	avril
Paris	PROPN	Paris
mettait	VERB	mettre
laquelle	PRON	lequel
nous	PRON	nous
une	DET	un
de	ADP	de
souricière	NOUN	souricière
à	ADP	à
Néanmoins	ADV	néanmoins
cette	DET	ce
poursuite	NOUN	poursuite
l'	DET	le
.	PUNCT	.
enquête	NOUN	enquête
.	PUNCT	.
,	PUNCT	,
place	NOUN	place
la	DET	le
de	ADP	de
Laurent	PROPN	Laurent
la	DET	le
jamais	ADV	jamais
,	PUNCT	,
meurtrier	NOUN	meurtrier
se	PRON	se
nous	PRON	nous
suivi	VERB	suivre
en	ADP	en
le	DET	le
je	PRON	je
ensemble	NOUN	ensemble
avant	ADP	avant
au	ADP	au
dans	ADP	dans
du	ADP	de
cours	NOUN	cours
de	ADP	de
avais	NOUN	avai
même	ADV	même
23	NUM	23
scintillait	VERB	scintiller
nuit	NOUN	nuit
bleutées	NOUN	bleutée
ses	DET	son
;	PUNCT	;
.	PUNCT	.
des	ADP	de
ma	DET	mon
tous	ADJ	tout
cigare	NOUN	cigare
silhouette	VERB	silhouette
escalier	NOUN	escalier
,	PUNCT	,
il	PRON	il
se	PRON	se
découpait	VERB	découper
descendîmes	ADJ	descendîme
côtés	NOUN	côté
à	ADP	à
peu	ADV	peu
rue	NOUN	rue
Sur	ADP	sur
rendre	VERB	rendre
courba	VERB	courber
haute	NOUN	haute
lorsque	PRON	lorsque
nous	PRON	nous
nous	PRON	nous
aux	ADP	à
ombres	NOUN	ombre
la	DET	le
seuil	NOUN	seuil
puis	CCONJ	puis
Sa	DET	son
l'	DET	le
scruta	ADJ	scruta
,	PUNCT	,
pour	ADP	pour
.	PUNCT	.
voiture	NOUN	voiture
deux	NUM	deux
un	DET	un
,	PUNCT	,
il	PRON	il
allumer	VERB	allumer
se	PRON	se
redressant	VERB	redresser
le	DET	le
feux	ADJ	feux
un	DET	un
se	PRON	se
pour	ADP	pour
mes	DET	mon
l'	DET	le
d'	ADP	de
la	DET	le
-il	PRON	il
épaule	NOUN	épaule
dans	ADP	dans
vie	NOUN	vie
sa	DET	son
le	DET	le
menacée	VERB	menacer
,	PUNCT	,
à	ADP	à
,	PUNCT	,
porte	VERB	porte
Il	PRON	il
l'	DET	le
argent	NOUN	argent
entre	ADP	entre
main	NOUN	main
sur	ADP	sur
pommeau	NOUN	pommeau
assurer	VERB	assurer
de	ADP	de
rejeté	VERB	rejeter
la	DET	le
pas	ADV	pas
dans	ADP	dans
n'	ADV	n'
sur	ADP	sur
un	DET	un
d'	ADP	de
,	PUNCT	,
dit	VERB	dire
sa	DET	son
manteau	NOUN	manteau
attributions	NOUN	attribution
,	PUNCT	,
.	PUNCT	.
d'	ADP	de
homme	NOUN	homme
canne	NOUN	canne
—	PUNCT	—
est	AUX	être
gravement	ADV	gravement
appuyée	ADJ	appuyé
encadrement	NOUN	encadrement
La	DET	le
protection	NOUN	protection
.	PUNCT	.
dirai	VERB	dire
il	PRON	il
Tout-Paris	PROPN	Tout-Paris
de	ADP	de
,	PUNCT	,
de	ADP	de
mais	CCONJ	mais
du	ADP	de
de	ADP	de
personnellement	ADV	personnellement
pour	ADP	pour
mon	DET	mon
le	DET	le
soirée	NOUN	soirée
à	ADP	à
sympathique	VERB	sympathique
agit	VERB	agir
cœurs	NOUN	cœur
Je	PRON	je
Saligny	PROPN	Saligny
s'	PRON	se
bourreau	NOUN	bourreau
cours	NOUN	cours
est	AUX	être
Il	PRON	il
adressé	VERB	adresser
vous	PRON	vous
en	PRON	en
.	PUNCT	.
l'	DET	le
.	PUNCT	.
au	ADP	au
moi	PRON	moi
goût	NOUN	goût
athlète	NOUN	athlète
...	PUNCT	...
davantage	ADV	davantage
Raoul	PROPN	Raoul
mais	CCONJ	mais
des	ADP	de
Un	DET	un
,	PUNCT	,
la	DET	le
peu	ADV	peu
exubérant	ADJ	exubérant
,	PUNCT	,
s'	PRON	se
coqueluche	NOUN	coqueluche
la	DET	le
,	PUNCT	,
bien	ADV	bien
Pour	ADP	pour
,	PUNCT	,
Fenelli	PROPN	Fenelli
-	NOUN	-
rendrons	VERB	rendre
.	PUNCT	.
plus	ADV	plus
bouche	NOUN	bouche
;	PUNCT	;
allusion	NOUN	allusion
aux	ADP	à
Ambassadeurs	PROPN	Ambassadeurs
ne	ADV	ne
allons	NOUN	allon
.	PUNCT	.
nous	PRON	nous
n'	ADV	n'
seul	ADJ	seul
.	PUNCT	.
nous	PRON	nous
,	PUNCT	,
sa	DET	son
instant	NOUN	instant
,	PUNCT	,
,	PUNCT	,
mot	NOUN	mot
,	PUNCT	,
Ce	DET	ce
le	DET	le
si	SCONJ	si
dans	ADP	dans
dîner	VERB	dîner
loups	NOUN	loup
dîner	NOUN	dîner
ensuite	ADV	ensuite
étrange	VERB	étrange
chez	ADP	chez
garous	ADV	garous
il	PRON	il
on	PRON	on
aux	ADP	à
dit	VERB	dire
excepte	VERB	excepte
une	DET	un
Durant	ADP	durant
l'	DET	le
pas	ADV	pas
,	PUNCT	,
en	PRON	en
—	NOUN	—
qu'	SCONJ	que
remémorer	VERB	remémorer
incapable	ADJ	incapable
de	ADP	de
me	PRON	me
fit	VERB	faire
me	PRON	me
quelque	DET	quelque
était	AUX	être
fuyait	VERB	fuir
-	NOUN	-
que	PRON	que
.	PUNCT	.
que	SCONJ	que
ou	CCONJ	ou
Je	PRON	je
,	PUNCT	,
ragot	NOUN	ragot
de	ADP	de
.	PUNCT	.
je	PRON	je
à	ADP	à
mon	DET	mon
troublé	VERB	troubler
impression	NOUN	impression
de	ADP	de
salon	NOUN	salon
peut-être	ADV	peut-être
intéresser	VERB	intéresser
un	DET	un
Saligny	PROPN	Saligny
Bencolin	PROPN	Bencolin
entrefilet	NOUN	entrefilet
à	ADP	à
passablement	VERB	passablemer
rattachant	VERB	rattacher
sentais	ADV	sentais
journal	NOUN	journal
mangeais	VERB	manger
souvenir	NOUN	souvenir
ce	PRON	ce
efforçant	VERB	efforcer
qui	PRON	qui
me	PRON	me
m'	PRON	me
accroître	VERB	accroître
de	ADP	de
infamie	NOUN	infamie
m'	PRON	me
les	DET	le
,	PUNCT	,
affronter	VERB	affronter
publicité	NOUN	publicité
,	PUNCT	,
d'	ADP	de
Malheureusement	ADV	malheureusement
doit	VERB	devoir
Ou	CCONJ	ou
ou	CCONJ	ou
champion	NOUN	champion
René	PROPN	René
exemple	NOUN	exemple
,	PUNCT	,
ses	DET	son
un	DET	un
entouré	VERB	entourer
Le	DET	le
qui	PRON	qui
tapageuse	ADJ	tapageur
toujours	ADV	toujours
:	PUNCT	:
»	PUNCT	»
moindre	NOUN	moindre
était	AUX	être
de	ADP	de
comptera	VERB	compter
pour	ADP	pour
match	NOUN	match
On	PRON	on
demain	ADV	demain
.	PUNCT	.
faits	NOUN	fait
Lacoste	PROPN	Lacoste
lisait	VERB	lire
gestes	NOUN	geste
demi-finales	NOUN	demi-finale
une	DET	un
dans	ADP	dans
«	NOUN	«
à	ADP	à
par	ADP	par
de	ADP	de
Wimbledon	PROPN	Wimbledon
le	DET	le
.	PUNCT	.
le	DET	le
Saligny	PROPN	Saligny
bien	ADV	bien
duc	NOUN	duc
idéal	ADJ	idéal
racontait	VERB	raconter
égal	ADJ	égal
amateurs	NOUN	amateur
mine	NOUN	mine
épreuve	NOUN	épreuve
on	PRON	on
un	DET	un
.	PUNCT	.
un	DET	un
puéril	NOUN	puéril
,	PUNCT	,
,	PUNCT	,
n'	ADV	n'
mis	VERB	mettre
faisaient	VERB	faire
une	DET	un
et	CCONJ	et
lui	PRON	lui
.	PUNCT	.
dans	ADP	dans
le	DET	le
photographes	NOUN	photographe
il	PRON	il
mi-lourd	NOUN	mi-lourd
avait	AUX	avoir
un	DET	un
sujet	NOUN	sujet
de	ADP	de
pratiquait	VERB	pratiquer
succès	NOUN	succès
les	DET	le
K.-O.	NOUN	k.-o.
sa	DET	son
l'	DET	le
poids	NOUN	poids
pour	ADP	pour
d'	ADP	de
enjouée	VERB	enjouer
tir	NOUN	tir
.	PUNCT	.
équitation	NOUN	équitation
escrime	NOUN	escrime
Son	DET	son
charme	NOUN	charme
Il	PRON	il
comment	ADV	comment
avec	ADP	avec
Nous	PRON	nous
l'	DET	le
acier	NOUN	acier
pas	ADV	pas
le	DET	le
,	PUNCT	,
un	DET	un
certaine	NOUN	certaine
étions	VERB	être
dans	ADP	dans
aussi	ADV	aussi
l'	PRON	l'
.	PUNCT	.
C'	PRON	ce
salle	NOUN	salle
que	SCONJ	que
que	SCONJ	que
calme	NOUN	calme
une	DET	un
du	ADP	de
aux	ADP	à
affronté	VERB	affronter
en	ADP	en
d'	ADP	de
yeux	NOUN	oeil
,	PUNCT	,
,	PUNCT	,
bien	ADV	bien
muscles	NOUN	muscle
d'	ADP	de
,	PUNCT	,
fleuret	NOUN	fleuret
quartier	NOUN	quartier
aux	ADP	à
je	PRON	je
était	AUX	être
à	ADP	à
eusse	NOUN	eusse
,	PUNCT	,
occasion	NOUN	occasion
adversaire	ADJ	adversair
armes	NOUN	arme
de	ADP	de
la	DET	le
Merlin	PROPN	Merlin
l'	DET	le
Etoile	PROPN	Etoile
au	ADP	au
liés	VERB	lier
,	PUNCT	,
impénétrables	ADJ	impénétrable
maître	NOUN	maître
Après	ADP	après
d'	ADP	de
,	PUNCT	,
fois	NOUN	fois
à	ADP	à
à	ADP	à
ceux	PRON	celui
italienne	ADJ	italien
rejetait	VERB	rejeter
une	DET	un
vous	PRON	vous
porter	VERB	porter
quelques	DET	quelque
arrière	NOUN	arrière
doté	VERB	doter
bottes	NOUN	botte
puissante	ADJ	puissant
empruntées	VERB	emprunter
quelques	DET	quelque
.	PUNCT	.
et	CCONJ	et
ruses	NOUN	ruse
il	PRON	il
bovin	NOUN	bovin
imprévisible	ADJ	imprévisible
,	PUNCT	,
minutes	NOUN	minute
.	PUNCT	.
en	ADP	en
son	DET	son
il	PRON	il
,	PUNCT	,
d'	ADP	de
jusqu'	ADP	jusque
action	NOUN	action
