nu	ADV	nu
nos	DET	notre
Ranger	PROPN	Ranger
type	NOUN	type
années	NOUN	année
plus	ADV	plus
jouions	VERB	jouer
Platone	PROPN	Platone
que	SCONJ	que
Rome	PROPN	Rome
que	SCONJ	que
,	PUNCT	,
nous	PRON	nous
...	PUNCT	...
,	PUNCT	,
de	ADP	de
voir	VERB	voir
me	PRON	me
connu	VERB	connaître
dit	VERB	dire
avions	AUX	avoir
eu	VERB	avoir
,	PUNCT	,
Ormesson	PROPN	Ormesson
en	ADP	en
de	ADP	de
le	DET	le
tôt	ADV	tôt
.	PUNCT	.
était	AUX	être
surprise	NOUN	surprise
était	AUX	être
à	ADP	à
chance	NOUN	chance
Italie	PROPN	Italie
Nous	PRON	nous
,	PUNCT	,
.	PUNCT	.
Quelques	DET	quelque
d'	ADP	de
Edmondsson	PROPN	Edmondsson
dans	ADP	dans
et	CCONJ	et
décidément	ADV	décidément
voir	VERB	voir
d'	ADP	de
hôtel	NOUN	hôtel
de	ADP	de
que	SCONJ	que
à	ADP	à
sortir	VERB	sortir
l'	DET	le
passait	VERB	passer
Assis	PROPN	Assis
rideaux	NOUN	rideau
de	ADP	de
seuls	ADJ	seul
la	DET	le
49	NUM	49
soleil	NOUN	soleil
tête	NOUN	tête
salle	NOUN	salle
,	PUNCT	,
la	DET	le
à	ADP	à
dans	ADP	dans
se	PRON	se
restaurant	NOUN	restaurant
tête	NOUN	tête
.	PUNCT	.
on	PRON	on
pouvait	VERB	pouvoir
amincissait	VERB	amincir
,	PUNCT	,
.	PUNCT	.
qui	PRON	qui
)	PUNCT	)
tulle	NOUN	tulle
nous	PRON	nous
en	ADP	en
ce	PRON	ce
côté	NOUN	côté
le	DET	le
la	DET	le
À	ADP	à
étions	VERB	être
manger	VERB	manger
travers	NOUN	travers
les	DET	le
fenêtre	NOUN	fenêtre
un	DET	un
de	ADP	de
dans	ADP	dans
à	ADP	à
que	SCONJ	que
.	PUNCT	.
acheté	VERB	acheter
une	DET	un
jaune	ADJ	jaune
,	PUNCT	,
rue	NOUN	rue
avais	VERB	avoir
pas	ADV	pas
déjeuner	VERB	déjeuner
Benetton	PROPN	Benetton
,	PUNCT	,
café	ADJ	café
short	VERB	short
le	DET	le
et	CCONJ	et
croisés	VERB	croiser
j'	PRON	je
bleue	NOUN	bleu
cigarette	NOUN	cigarette
bras	NOUN	bras
vide	ADJ	vide
avais	VERB	avoir
avions	AUX	avoir
Les	DET	le
terminé	VERB	terminer
,	PUNCT	,
mais	CCONJ	mais
une	DET	un
ma	DET	mon
deux	NUM	deux
n'	ADV	n'
petit	ADJ	petit
une	DET	un
tasse	NOUN	tasse
.	PUNCT	.
je	PRON	je
fumant	VERB	fumer
pâle	ADJ	pâle
,	PUNCT	,
liquettes	NOUN	liquette
de	ADP	de
que	SCONJ	que
de	ADP	de
chez	ADP	chez
devant	ADP	devant
Nous	PRON	nous
j'	PRON	je
de	ADP	de
expliquais	VERB	expliquer
,	PUNCT	,
Edmondsson	PROPN	Edmondsson
la	DET	le
-je	PRON	je
sans	ADP	sans
,	PUNCT	,
.	PUNCT	.
toute	ADJ	tout
semblait	VERB	sembler
.	PUNCT	.
louer	VERB	louer
des	DET	un
la	DET	le
plus	ADV	plus
.	PUNCT	.
.	PUNCT	.
tennis	NOUN	tennis
téléphone	NOUN	téléphone
que	PRON	que
,	PUNCT	,
de	ADP	de
veille	NOUN	veille
me	PRON	me
écoutait	VERB	écouter
club	NOUN	club
pas	ADV	pas
je	PRON	je
proposais	VERB	proposer
Ce	PRON	ce
m'	PRON	me
journée	NOUN	journée
qui	PRON	qui
Bon	ADJ	bon
courts	NOUN	court
étais	AUX	être
Le	DET	le
et	CCONJ	et
poursuivais	NOUN	poursuivai
difficulté	VERB	difficulter
au	ADP	au
,	PUNCT	,
renseigné	VERB	renseigner
était	AUX	être
on	PRON	on
pouvait	VERB	pouvoir
je	PRON	je
n'	ADV	n'
ouvert	VERB	ouvrir
le	DET	le
,	PUNCT	,
sorti	VERB	sortir
,	PUNCT	,
écoutes	NOUN	écoute
en	ADP	en
ne	ADV	ne
ajoutai	VERB	ajouter
simple	ADJ	simple
m'	PRON	me
un	DET	un
le	DET	le
Non	ADV	non
,	PUNCT	,
un	DET	un
de	ADP	de
aller	VERB	aller
écoutait	VERB	écouter
,	PUNCT	,
place	NOUN	place
.	PUNCT	.
souriant	VERB	sourire
Éventuellement	ADV	éventuellement
morceau	NOUN	morceau
sac	NOUN	sac
d'	ADP	de
.	PUNCT	.
y	PRON	y
Elle	PRON	lui
avait	AUX	avoir
pas	ADV	pas
on	PRON	on
?	PUNCT	?
son	DET	son
avant	ADP	avant
elle	PRON	lui
pourrait	VERB	pouvoir
déjeuner	VERB	déjeuner
de	ADP	de
-je	PRON	je
m'	PRON	me
sur	ADP	sur
dis	ADP	dis
manger	VERB	manger
Mais	CCONJ	mais
-je	NOUN	-je
.	PUNCT	.
,	PUNCT	,
était	AUX	être
tu	VERB	taire
livre	NOUN	livre
.	PUNCT	.
dit	VERB	dire
italienne	ADJ	italien
chaque	DET	chaque
nez	NOUN	nez
plus	ADV	plus
bougeant	VERB	bouger
peinture	NOUN	peinture
de	ADP	de
étions	VERB	être
lecture	NOUN	lecture
nous	PRON	nous
ne	ADV	ne
remontés	VERB	remonter
d'	ADP	de
dans	ADP	dans
.	PUNCT	.
en	ADP	en
chambre	NOUN	chambre
nous	PRON	nous
.	PUNCT	.
feuilletait	VERB	feuilleter
dans	ADP	dans
n'	ADV	n'
,	PUNCT	,
le	PRON	le
absorbée	VERB	absorber
étions	VERB	être
tout	DET	tout
Nous	PRON	nous
)	PUNCT	)
côté	NOUN	côté
nous	PRON	nous
sa	DET	son
disions	VERB	dire
Nous	PRON	nous
,	PUNCT	,
,	PUNCT	,
le	DET	le
rien	PRON	rien
la	DET	le
du	ADP	de
étions	VERB	être
,	PUNCT	,
lit	NOUN	lit
,	PUNCT	,
50	NUM	50
et	CCONJ	et
assis	VERB	asseoir
pas	ADV	pas
et	CCONJ	et
,	PUNCT	,
.	PUNCT	.
jouerions	VERB	jouer
les	DET	le
après-midi	NOUN	après-midi
flâner	VERB	flâner
accord	NOUN	accord
nous	PRON	nous
car	CCONJ	car
temps	NOUN	temps
en	ADP	en
fin	NOUN	fin
visiter	VERB	visiter
n'	ADV	n'
profiter	VERB	profiter
si	SCONJ	si
aller	VERB	aller
.	PUNCT	.
n'	ADV	n'
rues	NOUN	rue
voulait	VERB	vouloir
les	DET	le
,	PUNCT	,
,	PUNCT	,
,	PUNCT	,
pour	ADP	pour
est	AUX	être
mieux	ADV	mieux
ce	PRON	ce
se	PRON	se
aussi	ADV	aussi
-elle	PRON	lui
du	ADP	de
d'	ADP	de
promener	VERB	promener
ensoleillé	VERB	ensoleiller
disait	VERB	dire
dans	ADP	dans
,	PUNCT	,
musées	NOUN	musée
bien	ADV	bien
,	PUNCT	,
elle	PRON	lui
au	ADP	au
tennis	NOUN	tennis
,	PUNCT	,
Edmondsson	PROPN	Edmondsson
,	PUNCT	,
nous	PRON	nous
Selon	ADP	selon
mauvaise	ADJ	mauvais
pas	ADV	pas
.	PUNCT	.
je	PRON	je
était	AUX	être
volonté	NOUN	volonté
aurions	VERB	avoir
rien	PRON	rien
mains	NOUN	main
.	PUNCT	.
---	PROPN	---
Saint-Marc	PROPN	Saint-Marc
;	PUNCT	;
dans	ADP	dans
les	DET	le
.	PUNCT	.
mauvaise	ADJ	mauvais
je	PRON	je
suivais	VERB	suivre
n'	ADV	n'
de	ADP	de
non	ADV	non
les	DET	le
soleil	NOUN	soleil
tant	ADV	tant
dans	ADP	dans
Edmondsson	PROPN	Edmondsson
de	ADP	de
Je	PRON	je
rien	PRON	rien
51	NUM	51
,	PUNCT	,
yeux	NOUN	oeil
---	PUNCT	---
à	ADP	à
Devant	ADP	devant
grâce	NOUN	grâce
,	PUNCT	,
sombre	NOUN	sombre
,	PUNCT	,
)	PUNCT	)
dire	VERB	dire
disais	VERB	dire
L'	DET	le
église	NOUN	église
avais	VERB	avoir
le	DET	le
plus	ADV	plus
enfoncées	VERB	enfoncer
ne	ADV	ne
vers	ADP	vers
poches	NOUN	poche
des	ADP	de
marbre	NOUN	marbre
l'	DET	le
dallage	NOUN	dallage
les	DET	le
étaient	AUX	être
,	PUNCT	,
glisser	VERB	glisser
Edmondsson	PROPN	Edmondsson
partir	VERB	partir
et	CCONJ	et
l'	DET	le
,	PUNCT	,
,	PUNCT	,
le	DET	le
sur	ADP	sur
grands	ADJ	grand
,	PUNCT	,
sur	ADP	sur
là	ADV	là
et	CCONJ	et
mon	DET	mon
semelles	NOUN	semelle
pardessus	NOUN	pardessus
pas	ADV	pas
,	PUNCT	,
à	ADP	à
gondolait	VERB	gondoler
mosaïques	NOUN	mosaïque
dorures	NOUN	dorure
faisant	AUX	faire
de	ADP	de
.	PUNCT	.
mes	DET	mon
les	DET	le
de	ADP	de
avant	NOUN	avant
,	PUNCT	,
.	PUNCT	.
Çà	ADJ	çà
sol	NOUN	sol
Je	PRON	je
laissai	VERB	laisser
qui	PRON	qui
de	ADP	de
,	PUNCT	,
en	ADP	en
le	DET	le
,	PUNCT	,
,	PUNCT	,
)	PUNCT	)
.	PUNCT	.
visite	NOUN	visite
de	ADP	de
attendant	NOUN	attendant
asseoir	VERB	asseoir
me	PRON	me
,	PUNCT	,
de	ADP	de
faire	VERB	faire
j'	PRON	je
,	PUNCT	,
une	DET	un
trésors	NOUN	trésor
au-dessus	ADV	au-dessus
un	DET	un
l'	DET	le
Lorsqu'	SCONJ	lorsque
arcades	NOUN	arcade
avais	VERB	avoir
à	ADP	à
appui	VERB	appui
les	DET	le
sur	ADP	sur
église	NOUN	église
et	CCONJ	et
de	ADP	de
revint	VERB	revenir
,	PUNCT	,
aidant	VERB	aider
colonne	NOUN	colonne
la	DET	le
(	PUNCT	(
regardant	VERB	regarder
m'	PRON	me
moi	PRON	moi
des	ADP	de
trouvé	VERB	trouver
elle	PRON	lui
entre-temps	ADV	entre-temps
où	PRON	où
me	PRON	me
proposa	VERB	proposer
elle	PRON	lui
pris	VERB	prendre
m'	PRON	me
lever	VERB	lever
banc	NOUN	banc
des	DET	un
entraîna	ADV	entraîna
lumière	NOUN	lumière
dus	VERB	devoir
armoires	ADJ	armoire
et	CCONJ	et
m'	PRON	me
la	DET	le
poteries	NOUN	poterie
.	PUNCT	.
étaient	AUX	être
couverts	ADJ	couvert
dans	ADP	dans
Dans	ADP	dans
la	DET	le
,	PUNCT	,
tickets	NOUN	ticket
étroite	VERB	étroite
lesquelles	PRON	lequel
baisser	VERB	baisser
deux	NUM	deux
une	DET	un
des	DET	un
elle	PRON	lui
payâmes	VERB	payer
dans	ADP	dans
étaient	AUX	être
exposées	VERB	exposer
dans	ADP	dans
tête	NOUN	tête
électrique	ADJ	électrique
,	PUNCT	,
nef	ADV	nef
d'	ADP	de
pour	ADP	pour
Nous	PRON	nous
armes	NOUN	arme
je	PRON	je
vitrées	VERB	vitrer
chapelle	NOUN	chapelle
.	PUNCT	.
entrer	VERB	entrer
éclairée	VERB	éclairer
Les	DET	le
murs	NOUN	mur
la	DET	le
derrière	ADP	derrière
à	ADP	à
.	PUNCT	.
,	PUNCT	,
se	PRON	se
cage	NOUN	cage
étions	VERB	être
reposaient	ADV	reposaient
s'	PRON	se
autres	ADJ	autre
une	DET	un
nous	PRON	nous
doigt	NOUN	doigt
de	ADP	de
régulièrement	ADV	régulièrement
car	CCONJ	car
messieurs	NOUN	monsieur
curiosité	NOUN	curiosité
au	ADP	au
sans	ADP	sans
d'	DET	d'
des	ADP	de
devant	ADP	devant
.	PUNCT	.
,	PUNCT	,
le	DET	le
du	ADP	de
verre	NOUN	verre
chapelle	NOUN	chapelle
,	PUNCT	,
nous	PRON	nous
pour	ADP	pour
cesse	NOUN	cesse
suivîmes	VERB	suivre
obligés	ADJ	obliger
mutuellement	ADV	mutuellement
centre	NOUN	centre
ils	PRON	il
deux	NUM	deux
la	DET	le
désigner	VERB	désigner
trésors	VERB	trésors
immobilisaient	VERB	immobiliser
long	NOUN	long
de	ADP	de
vieux	ADJ	vieux
,	PUNCT	,
nous	PRON	nous
arrêter	VERB	arrêter
Nous	PRON	nous
de	ADP	de
et	CCONJ	et
quelque	DET	quelque
vitrines	NOUN	vitrine
Je	PRON	je
Tandis	ADV	tandis
vu	VERB	voir
s'	PRON	se
me	PRON	me
,	PUNCT	,
.	PUNCT	.
jamais	ADV	jamais
de	ADP	de
avant	ADV	avant
je	PRON	je
parvins	ADJ	parvin
on	PRON	on
pièce	NOUN	pièce
penchés	VERB	pencher
et	CCONJ	et
relevées	VERB	relever
qu'	SCONJ	que
les	PRON	le
attardaient	VERB	attarder
lunettes	NOUN	lunette
eût	PRON	eût
tour	NOUN	tour
,	PUNCT	,
les	DET	le
complètement	ADV	complètement
dépasser	VERB	dépasser
.	PUNCT	.
à	ADP	à
une	DET	un
une	DET	un
le	DET	le
en	ADP	en
à	ADP	à
arbalète	NOUN	arbalète
,	PUNCT	,
fis	VERB	faire
ils	PRON	il
faufiler	VERB	faufiler
dit	VERB	dire
arbalète	NOUN	arbalète
(	PUNCT	(
n'	ADV	n'
)	PUNCT	)
,	PUNCT	,
devant	ADP	devant
que	SCONJ	que
avaient	AUX	avoir
la	DET	le
ils	PRON	il
devant	ADP	devant
sortis	ADJ	sortir
sur	ADP	sur
)	PUNCT	)
avec	ADP	avec
.	PUNCT	.
et	CCONJ	et
rejoint	VERB	rejoindre
les	DET	le
baptistère	NOUN	baptistère
protégeait	VERB	protéger
du	ADP	de
éblouit	VERB	éblouir
plissés	VERB	plisser
dans	ADP	dans
main	NOUN	main
pilastre	NOUN	pilastre
.	PUNCT	.
Côte	PROPN	Côte
Dehors	PROPN	Dehors
un	DET	un
les	DET	le
,	PUNCT	,
attendant	VERB	attendre
contre	ADP	contre
Edmondsson	PROPN	Edmondsson
à	ADP	à
côte	NOUN	côte
.	PUNCT	.
la	DET	le
le	DET	le
église	NOUN	église
le	DET	le
soleil	NOUN	soleil
lumière	NOUN	lumière
,	PUNCT	,
l'	DET	le
52	NUM	52
la	DET	le
yeux	NOUN	oeil
parvis	NOUN	parvis
m'	PRON	me
m'	PRON	me
et	CCONJ	et
se	PRON	se
,	PUNCT	,
,	PUNCT	,
avait	AUX	avoir
yeux	NOUN	oeil
Edmondsson	PROPN	Edmondsson
,	PUNCT	,
nous	PRON	nous
l'	DET	le
son	DET	son
(	PUNCT	(
qui	PRON	qui
,	PUNCT	,
de	ADP	de
que	SCONJ	que
allions	VERB	allier
sa	DET	son
sereine	NOUN	sereine
voulait	VERB	vouloir
ne	ADV	ne
que	PRON	que
ne	ADV	ne
,	PUNCT	,
visites	NOUN	visite
écoutait	VERB	écouter
livre	NOUN	livre
Edmondsson	PROPN	Edmondsson
continuer	VERB	continuer
apparut	VERB	apparaître
demandions	VERB	demander
.	PUNCT	.
ce	PRON	ce
pas	ADV	pas
)	PUNCT	)
m'	PRON	me
peinture	NOUN	peinture
en	ADP	en
m'	PRON	me
nous	PRON	nous
détermination	NOUN	détermination
italienne	ADJ	italien
faire	VERB	faire
il	PRON	il
feuilletait	VERB	feuilleter
elle	PRON	lui
les	DET	le
dissuader	VERB	dissuader
,	PUNCT	,
J'	PRON	je
.	PUNCT	.
Devant	ADP	devant
de	ADP	de
nous	PRON	nous
essayais	VERB	essayer
je	PRON	je
.	PUNCT	.
assit	VERB	asseoir
pas	ADV	pas
d'	ADP	de
hôtel	NOUN	hôtel
regarder	VERB	regarder
à	ADP	à
parviendrais	VERB	parvenir
fin	NOUN	fin
,	PUNCT	,
avis	NOUN	avis
en	ADP	en
train	NOUN	train
me	PRON	me
enleva	VERB	enlever
changer	VERB	changer
la	DET	le
seul	ADJ	seul
la	DET	le
.	PUNCT	.
.	PUNCT	.
rentrai	VERB	rentrer
rejoignit	VERB	rejoindre
lit	NOUN	lit
la	PRON	le
Je	PRON	je
faire	VERB	faire
Elle	PRON	lui
s'	PRON	se
fenêtre	NOUN	fenêtre
)	PUNCT	)
après-midi	NOUN	après-midi
le	DET	le
d'	ADP	de
de	ADP	de
Lorsque	PROPN	Lorsque
.	PUNCT	.
sur	ADP	sur
l'	DET	le
par	ADP	par
dans	ADP	dans
,	PUNCT	,
Edmondsson	PROPN	Edmondsson
,	PUNCT	,
j'	PRON	je
étais	VERB	être
53	NUM	53
à	ADP	à
en	ADP	en
et	CCONJ	et
chambre	NOUN	chambre
demanda	ADJ	demanda
chaussures	NOUN	chaussure
l'	DET	le
trois	NUM	trois
se	PRON	se
avait	AUX	avoir
ses	DET	son
de	ADP	de
pensais	VERB	penser
elle	PRON	lui
sans	ADP	sans
cesser	VERB	cesser
,	PUNCT	,
l'	DET	le
avant	ADV	avant
les	DET	le
elle	PRON	lui
del	ADJ	del
,	PUNCT	,
peintures	NOUN	peinture
qu'	SCONJ	que
de	ADP	de
je	PRON	je
Penchée	ADJ	pencher
expliqua	VERB	expliquer
en	ADP	en
elle	PRON	lui
me	PRON	me
pieds	NOUN	pied
,	PUNCT	,
Académie	NOUN	académie
que	PRON	que
,	PUNCT	,
de	ADP	de
très	ADV	très
m'	PRON	me
ce	PRON	ce
découvert	VERB	découvrir
masser	VERB	masser
Sebastiano	PROPN	Sebastiano
,	PUNCT	,
sombres	ADJ	sombre
au	ADP	au
puis	CCONJ	puis
,	PUNCT	,
fascinantes	ADJ	fascinant
.	PUNCT	.
Musée	PROPN	Musée
de	ADP	de
Piombo	NOUN	piombo
leva	VERB	lever
de	ADP	de
je	PRON	je
un	DET	un
jugement	NOUN	jugement
bout	NOUN	bout
œuvre	NOUN	œuvre
que	SCONJ	que
Elle	PRON	lui
difficile	ADJ	difficile
de	ADP	de
porter	VERB	porter
répétait	VERB	répéter
enlevé	VERB	enlever
C'	PRON	ce
la	DET	le
Au	ADP	au
,	PUNCT	,
.	PUNCT	.
moment	NOUN	moment
.	PUNCT	.
la	DET	le
.	PUNCT	.
peintre	NOUN	peintre
dire	VERB	dire
.	PUNCT	.
Edmondsson	PROPN	Edmondsson
se	PRON	se
peinture	NOUN	peinture
comme	SCONJ	comme
n'	ADV	n'
insister	VERB	insister
était	AUX	être
de	ADP	de
elle	PRON	lui
à	ADP	à
sans	ADP	sans
d'	ADP	de
sur	ADP	sur
question	NOUN	question
avais	VERB	avoir
me	PRON	me
lui	PRON	lui
plus	ADV	plus
envie	NOUN	envie
,	PUNCT	,
ce	DET	ce
avouai	VERB	avouer
avait	AUX	avoir
je	PRON	je
ai	VERB	avoir
robe	NOUN	robe
Edmondsson	PROPN	Edmondsson
que	SCONJ	que
trouvait	VERB	trouver
J'	PRON	je
sa	DET	son
.	PUNCT	.
,	PUNCT	,
sport	NOUN	sport
,	PUNCT	,
elle	PRON	lui
de	ADP	de
-je	NOUN	-je
jupe	NOUN	jupe
(	PUNCT	(
.	PUNCT	.
tennis	NOUN	tennis
ailleurs	ADV	ailleurs
je	PRON	je
valise	PROPN	valise
jouer	VERB	jouer
short	VERB	short
cherchait	VERB	chercher
la	DET	le
sa	DET	son
je	PRON	je
n'	ADV	n'
d'	ADP	de
avais	VERB	avoir
remit	VERB	remettre
de	ADP	de
de	ADP	de
me	PRON	me
plus	ADV	plus
dans	ADP	dans
pas	ADV	pas
ajoutai	VERB	ajouter
ennuyeux	ADJ	ennuyeux
au	ADP	au
alors	ADV	alors
envie	NOUN	envie
non	ADV	non
sa	DET	son
robe	NOUN	robe
n'	ADV	n'
et	CCONJ	et
plus	ADV	plus
dis	ADP	dis
,	PUNCT	,
affichettes	NOUN	affichette
.	PUNCT	.
arrêtant	VERB	arrêter
m'	PRON	me
les	DET	le
.	PUNCT	.
)	PUNCT	)
nous	PRON	nous
des	ADP	de
le	DET	le
murales	NOUN	murale
qui	PRON	qui
nous	PRON	nous
.	PUNCT	.
peu	ADV	peu
,	PUNCT	,
ressortîmes	VERB	ressortir
dans	ADP	dans
spectacles	NOUN	spectacle
avait	AUX	avoir
nous	PRON	nous
marchions	VERB	marcher
part	NOUN	part
)	PUNCT	)
,	PUNCT	,
Un	DET	un
,	PUNCT	,
les	DET	le
les	DET	le
la	DET	le
pour	ADP	pour
faisaient	VERB	faire
avant	ADP	avant
présentaient	VERB	présenter
main	NOUN	main
dîner	NOUN	dîner
qui	PRON	qui
Edmondsson	PROPN	Edmondsson
concerts	NOUN	concert
lentement	ADV	lentement
lire	VERB	lire
et	CCONJ	et
rues	NOUN	rue
les	DET	le
affiches	NOUN	affiche
pris	VERB	prendre
54	NUM	54
,	PUNCT	,
décès	NOUN	décès
les	DET	le
manière	NOUN	manière
une	PRON	un
affichette	NOUN	affichette
sobrement	ADJ	sobrement
promener	VERB	promener
,	PUNCT	,
L'	DET	le
l'	DET	le
son	DET	son
encadrée	VERB	encadrer
continuâmes	ADJ	continuâme
à	ADP	à
homme	NOUN	homme
posé	VERB	poser
feuille	ADJ	feuill
Edmondsson	PROPN	Edmondsson
noir	ADJ	noir
ans	NOUN	an
regardait	VERB	regarder
la	DET	le
trait	NOUN	trait
de	ADP	de
et	CCONJ	et
elle	PRON	lui
un	DET	un
,	PUNCT	,
d'	ADP	de
une	DET	un
me	PRON	me
d'	ADP	de
.	PUNCT	.
,	PUNCT	,
blanche	NOUN	blanche
nous	PRON	nous
un	DET	un
d'	ADP	de
étrange	ADJ	étrange
annonçait	VERB	annoncer
.	PUNCT	.
vingt-trois	NUM	vingt-trois
55	NUM	55
jeune	ADJ	jeune
J'	PRON	je
)	PUNCT	)
Nous	PRON	nous
mort	NOUN	mort
d'	ADP	de
arrachai	VERB	arracher
regard	NOUN	regard
.	PUNCT	.
un	DET	un
moi	PRON	moi
devant	ADP	devant
et	CCONJ	et
attardâmes	VERB	attarder
me	PRON	me
sur	ADP	sur
arrêtions	VERB	arrêter
était	AUX	être
demandai	ADJ	demandai
.	PUNCT	.
Nous	PRON	nous
je	PRON	je
établissement	NOUN	établissement
Je	PRON	je
une	DET	un
plus	ADV	plus
mieux	ADV	mieux
,	PUNCT	,
,	PUNCT	,
ne	ADV	ne
me	PRON	me
C'	PRON	ce
dérangeait	VERB	déranger
de	ADP	de
.	PUNCT	.
entrâmes	NOUN	entrâme
dans	ADP	dans
bijouterie	NOUN	bijouterie
quelques	DET	quelque
les	DET	le
.	PUNCT	.
lui	VERB	luire
nous	PRON	nous
instants	NOUN	instant
gentiment	NOUN	gentiment
café	NOUN	café
regarder	VERB	regarder
devant	ADP	devant
sentis	VERB	sentir
vitrines	NOUN	vitrine
,	PUNCT	,
Nous	PRON	nous
des	ADP	de
magasins	NOUN	magasin
pendant	ADP	pendant
me	PRON	me
nous	PRON	nous
un	DET	un
.	PUNCT	.
la	DET	le
de	ADP	de
du	ADP	de
velours	NOUN	velours
de	ADP	de
chaises	NOUN	chaise
décoré	VERB	décorer
buvaient	ADV	buvaient
.	PUNCT	.
sombre	ADJ	sombre
.	PUNCT	.
Elles	PRON	lui
des	ADP	de
ne	ADV	ne
la	DET	le
feutrée	ADJ	feutré
des	DET	un
de	DET	de
Edmondsson	PROPN	Edmondsson
,	PUNCT	,
sur	ADP	sur
sorbets	NOUN	sorbet
moi	PRON	moi
.	PUNCT	.
assises	NOUN	assise
Dans	ADP	dans
avait	AUX	avoir
ouvert	VERB	ouvrir
.	PUNCT	.
vieilles	ADJ	vieux
thé	NOUN	thé
devant	ADP	devant
salle	NOUN	salle
parlaient	ADV	parlaient
dames	NOUN	dame
,	PUNCT	,
carte	NOUN	carte
en	ADP	en
manière	NOUN	manière
avec	ADP	avec
,	PUNCT	,
mangeaient	ADJ	mangeaient
cuillères	NOUN	cuillère
des	DET	un
chocolats	NOUN	chocolat
des	DET	un
boiseries	NOUN	boiserie
,	PUNCT	,
Je	PRON	je
longues	ADJ	long
Je	PRON	je
rien	PRON	rien
elle	PRON	lui
Comme	ADP	comme
la	DET	le
table	NOUN	table
voulais	VERB	vouloir
qu'	SCONJ	que
la	DET	le
La	DET	le
)	PUNCT	)
Je	PRON	je
je	PRON	je
sous	ADP	sous
manger	VERB	manger
blanche	ADJ	blanc
la	DET	le
dame	NOUN	dame
devant	ADP	devant
sa	DET	son
devant	ADP	devant
commandai	VERB	commander
imperceptiblement	VERB	imperceptiblemer
,	PUNCT	,
attendait	VERB	attendre
rien	PRON	rien
moi	PRON	moi
.	PUNCT	.
fondre	VERB	fondre
me	PRON	me
s'	PRON	se
fondre	VERB	fondre
.	PUNCT	.
regardais	VERB	regarder
pesait	VERB	peser
serveuse	NOUN	serveuse
regardais	VERB	regarder
.	PUNCT	.
dame	NOUN	dame
une	DET	un
éloignât	VERB	éloigner
,	PUNCT	,
---	PUNCT	---
.	PUNCT	.
56	NUM	56
présence	NOUN	présence
boire	ADJ	boir
pour	ADP	pour
vanille	NOUN	vanille
blanche	ADJ	blanc
ne	ADV	ne
nappe	NOUN	nappe
Je	PRON	je
instant	NOUN	instant
yeux	NOUN	oeil
ronde	ADJ	rond
la	DET	le
.	PUNCT	.
Les	DET	le
regardais	VERB	regarder
immobile	ADJ	immobile
,	PUNCT	,
en	ADP	en
figées	VERB	figer
.	PUNCT	.
sur	ADP	sur
exactement	ADV	exactement
blancs	NOUN	blanc
soucoupe	NOUN	soucoupe
plus	ADV	plus
encore	ADV	encore
filets	NOUN	filet
.	PUNCT	.
chocolat	NOUN	chocolat
boule	ADJ	boul
brûlant	ADJ	brûlant
.	PUNCT	.
Je	PRON	je
la	DET	le
qui	PRON	qui
regardais	VERB	regarder
pas	ADV	pas
Je	PRON	je
les	DET	le
ruisselait	VERB	ruisseler
la	DET	le
bougeais	VERB	bouger
un	DET	un
fixés	ADJ	fixé
réguliers	ADJ	régulier
le	DET	le
lentement	ADV	lentement
bruns	NOUN	brun
mouvement	NOUN	mouvement
,	PUNCT	,
tôt	ADV	tôt
de	ADP	de
métissés	VERB	métisser
mains	NOUN	main
et	CCONJ	et
et	CCONJ	et
la	DET	le
aussi	ADV	aussi
,	PUNCT	,
)	PUNCT	)
l'	DET	le
sur	ADP	sur
corps	NOUN	corps
l'	DET	le
toutes	ADJ	tout
écoulait	VERB	écouler
.	PUNCT	.
je	PRON	je
.	PUNCT	.
essayais	VERB	essayer
étions	VERB	être
garder	VERB	garder
que	SCONJ	que
du	ADP	de
de	ADP	de
de	ADP	de
sentais	ADV	sentais
à	ADP	à
,	PUNCT	,
forces	NOUN	force
j'	PRON	je
café	NOUN	café
,	PUNCT	,
sortis	ADJ	sortir
retenir	VERB	retenir
,	PUNCT	,
rentrions	VERB	rentrer
de	ADP	de
57	NUM	57
,	PUNCT	,
mes	DET	mon
nous	PRON	nous
immobilité	NOUN	immobilité
Nous	PRON	nous
bien	ADV	bien
le	DET	le
mais	CCONJ	mais
sur	ADP	sur
mouvement	NOUN	mouvement
s'	PRON	se
la	PRON	le
table	NOUN	table
mon	DET	mon
hôtel	NOUN	hôtel
,	PUNCT	,
sautais	VERB	sauter
mains	NOUN	main
eau	NOUN	eau
,	PUNCT	,
la	DET	le
tête	NOUN	tête
Les	DET	le
l'	DET	le
joints	ADJ	joindre
pardessus	NOUN	pardessus
que	SCONJ	que
je	PRON	je
le	DET	le
le	DET	le
de	ADP	de
d'	ADP	de
la	DET	le
enfoncer	VERB	enfoncer
escalier	NOUN	escalier
en	ADP	en
marchais	VERB	marcher
trottoir	VERB	trottoir
pieds	NOUN	pied
les	DET	le
je	PRON	je
poches	NOUN	poche
,	PUNCT	,
je	PRON	je
un	DET	un
mes	DET	mon
.	PUNCT	.
à	ADP	à
mon	DET	mon
terminais	VERB	terminer
pas	ADV	pas
,	PUNCT	,
discrètement	VERB	discrètemer
baissée	VERB	baisser
descente	NOUN	descente
pour	ADP	pour
À	ADP	à
sur	ADP	sur
ville	NOUN	ville
